name, method, class, x, y
car,i,0,1.0,1.0
car,i,0,0.948717948718,0.992337164751
car,i,0,0.948717948718,0.988505747126
car,i,0,0.923076923077,0.977011494253
car,i,0,0.923076923077,0.95785440613
car,i,0,0.923076923077,0.934865900383
car,i,0,0.923076923077,0.927203065134
car,i,0,0.923076923077,0.915708812261
car,i,0,0.871794871795,0.885057471264
car,i,0,0.871794871795,0.869731800766
car,i,0,0.871794871795,0.865900383142
car,i,0,0.871794871795,0.850574712644
car,i,0,0.871794871795,0.846743295019
car,i,0,0.846153846154,0.819923371648
car,i,0,0.820512820513,0.808429118774
car,i,0,0.794871794872,0.7969348659
car,i,0,0.794871794872,0.785440613027
car,i,0,0.769230769231,0.770114942529
car,i,0,0.74358974359,0.747126436782
car,i,0,0.74358974359,0.731800766284
car,i,0,0.74358974359,0.704980842912
car,i,0,0.74358974359,0.701149425287
car,i,0,0.74358974359,0.697318007663
car,i,0,0.717948717949,0.67816091954
car,i,0,0.717948717949,0.674329501916
car,i,0,0.692307692308,0.651340996169
car,i,0,0.692307692308,0.64367816092
car,i,0,0.692307692308,0.63601532567
car,i,0,0.641025641026,0.624521072797
car,i,0,0.641025641026,0.609195402299
car,i,0,0.615384615385,0.593869731801
car,i,0,0.589743589744,0.582375478927
car,i,0,0.589743589744,0.574712643678
car,i,0,0.564102564103,0.567049808429
car,i,0,0.564102564103,0.532567049808
car,i,0,0.564102564103,0.521072796935
car,i,0,0.564102564103,0.501915708812
car,i,0,0.564102564103,0.498084291188
car,i,0,0.564102564103,0.490421455939
car,i,0,0.564102564103,0.44061302682
car,i,0,0.564102564103,0.432950191571
car,i,0,0.564102564103,0.417624521073
car,i,0,0.538461538462,0.413793103448
car,i,0,0.538461538462,0.406130268199
car,i,0,0.487179487179,0.379310344828
car,i,0,0.461538461538,0.36398467433
car,i,0,0.461538461538,0.35632183908
car,i,0,0.461538461538,0.344827586207
car,i,0,0.461538461538,0.340996168582
car,i,0,0.435897435897,0.298850574713
car,i,0,0.384615384615,0.298850574713
car,i,0,0.358974358974,0.283524904215
car,i,0,0.333333333333,0.256704980843
car,i,0,0.333333333333,0.23754789272
car,i,0,0.333333333333,0.233716475096
car,i,0,0.333333333333,0.222222222222
car,i,0,0.333333333333,0.214559386973
car,i,0,0.25641025641,0.2030651341
car,i,0,0.25641025641,0.191570881226
car,i,0,0.230769230769,0.187739463602
car,i,0,0.230769230769,0.172413793103
car,i,0,0.230769230769,0.16091954023
car,i,0,0.205128205128,0.145593869732
car,i,0,0.179487179487,0.137931034483
car,i,0,0.153846153846,0.130268199234
car,i,0,0.153846153846,0.122605363985
car,i,0,0.153846153846,0.114942528736
car,i,0,0.102564102564,0.111111111111
car,i,0,0.102564102564,0.107279693487
car,i,0,0.102564102564,0.0919540229885
car,i,0,0.0769230769231,0.088122605364
car,i,0,0.0512820512821,0.088122605364
car,i,0,0.0512820512821,0.0766283524904
car,i,0,0.0512820512821,0.0727969348659
car,i,0,0.025641025641,0.0689655172414
car,i,0,0.025641025641,0.0613026819923
car,i,0,0.025641025641,0.0498084291188
car,i,0,0.025641025641,0.0421455938697
car,i,0,0.0,0.0268199233716
car,i,0,0.0,0.0153256704981
car,i,0,0.0,0.00766283524904
car,i,0,0.0,0.00383141762452
car,i,1,1.0,1.0
car,i,1,0.992337164751,0.948717948718
car,i,1,0.988505747126,0.948717948718
car,i,1,0.977011494253,0.923076923077
car,i,1,0.95785440613,0.923076923077
car,i,1,0.934865900383,0.923076923077
car,i,1,0.927203065134,0.923076923077
car,i,1,0.915708812261,0.923076923077
car,i,1,0.885057471264,0.871794871795
car,i,1,0.869731800766,0.871794871795
car,i,1,0.865900383142,0.871794871795
car,i,1,0.850574712644,0.871794871795
car,i,1,0.846743295019,0.871794871795
car,i,1,0.819923371648,0.846153846154
car,i,1,0.808429118774,0.820512820513
car,i,1,0.7969348659,0.794871794872
car,i,1,0.785440613027,0.794871794872
car,i,1,0.770114942529,0.769230769231
car,i,1,0.747126436782,0.74358974359
car,i,1,0.731800766284,0.74358974359
car,i,1,0.704980842912,0.74358974359
car,i,1,0.701149425287,0.74358974359
car,i,1,0.697318007663,0.74358974359
car,i,1,0.67816091954,0.717948717949
car,i,1,0.674329501916,0.717948717949
car,i,1,0.651340996169,0.692307692308
car,i,1,0.64367816092,0.692307692308
car,i,1,0.63601532567,0.692307692308
car,i,1,0.624521072797,0.641025641026
car,i,1,0.609195402299,0.641025641026
car,i,1,0.593869731801,0.615384615385
car,i,1,0.582375478927,0.589743589744
car,i,1,0.574712643678,0.589743589744
car,i,1,0.567049808429,0.564102564103
car,i,1,0.532567049808,0.564102564103
car,i,1,0.521072796935,0.564102564103
car,i,1,0.501915708812,0.564102564103
car,i,1,0.498084291188,0.564102564103
car,i,1,0.490421455939,0.564102564103
car,i,1,0.44061302682,0.564102564103
car,i,1,0.432950191571,0.564102564103
car,i,1,0.417624521073,0.564102564103
car,i,1,0.413793103448,0.538461538462
car,i,1,0.406130268199,0.538461538462
car,i,1,0.379310344828,0.487179487179
car,i,1,0.36398467433,0.461538461538
car,i,1,0.35632183908,0.461538461538
car,i,1,0.344827586207,0.461538461538
car,i,1,0.340996168582,0.461538461538
car,i,1,0.298850574713,0.435897435897
car,i,1,0.298850574713,0.384615384615
car,i,1,0.283524904215,0.358974358974
car,i,1,0.256704980843,0.333333333333
car,i,1,0.23754789272,0.333333333333
car,i,1,0.233716475096,0.333333333333
car,i,1,0.222222222222,0.333333333333
car,i,1,0.214559386973,0.333333333333
car,i,1,0.2030651341,0.25641025641
car,i,1,0.191570881226,0.25641025641
car,i,1,0.187739463602,0.230769230769
car,i,1,0.172413793103,0.230769230769
car,i,1,0.16091954023,0.230769230769
car,i,1,0.145593869732,0.205128205128
car,i,1,0.137931034483,0.179487179487
car,i,1,0.130268199234,0.153846153846
car,i,1,0.122605363985,0.153846153846
car,i,1,0.114942528736,0.153846153846
car,i,1,0.111111111111,0.102564102564
car,i,1,0.107279693487,0.102564102564
car,i,1,0.0919540229885,0.102564102564
car,i,1,0.088122605364,0.0769230769231
car,i,1,0.088122605364,0.0512820512821
