car,i,0.863333333333,1
car,g,0.816666666667,1
car,i,0.876666666667,3
car,g,0.77,3
car,i,0.86,5
car,g,0.796666666667,5
car,i,0.866666666667,7
car,g,0.8,7
car,i,0.856666666667,9
car,g,0.796666666667,9
car,i,0.873333333333,11
car,g,0.79,11
car,i,0.866666666667,13
car,g,0.766666666667,13
car,i,0.866666666667,15
car,g,0.776666666667,15
car,i,0.87,17
car,g,0.81,17
car,i,0.87,19
car,g,0.763333333333,19
