name, method, class, x, y
car,i,0,1.0,1.0
car,i,0,0.871794871795,0.973180076628
car,i,0,0.871794871795,0.965517241379
car,i,0,0.820512820513,0.88122605364
car,i,0,0.769230769231,0.819923371648
car,i,0,0.717948717949,0.754789272031
car,i,0,0.692307692308,0.697318007663
car,i,0,0.641025641026,0.620689655172
car,i,0,0.538461538462,0.551724137931
car,i,0,0.435897435897,0.486590038314
car,i,0,0.333333333333,0.421455938697
car,i,0,0.205128205128,0.340996168582
car,i,0,0.128205128205,0.283524904215
car,i,1,1.0,1.0
car,i,1,0.973180076628,0.871794871795
car,i,1,0.965517241379,0.871794871795
car,i,1,0.88122605364,0.820512820513
car,i,1,0.819923371648,0.769230769231
car,i,1,0.754789272031,0.717948717949
car,i,1,0.697318007663,0.692307692308
car,i,1,0.620689655172,0.641025641026
car,i,1,0.551724137931,0.538461538462
car,i,1,0.486590038314,0.435897435897
car,i,1,0.421455938697,0.333333333333
car,i,1,0.340996168582,0.205128205128
car,i,1,0.283524904215,0.128205128205
car,g,0,1.0,1.0
car,g,0,0.794871794872,0.908045977011
car,g,1,1.0,1.0
car,g,1,0.908045977011,0.794871794872
car,i,0,1.0,1.0
car,i,0,0.871794871795,0.988505747126
car,i,0,0.871794871795,0.980842911877
car,i,0,0.846153846154,0.911877394636
car,i,0,0.794871794872,0.835249042146
car,i,0,0.717948717949,0.770114942529
car,i,0,0.641025641026,0.716475095785
car,i,0,0.641025641026,0.616858237548
car,i,0,0.538461538462,0.555555555556
car,i,0,0.435897435897,0.498084291188
car,i,0,0.358974358974,0.402298850575
car,i,0,0.307692307692,0.32183908046
car,i,0,0.153846153846,0.245210727969
car,i,1,1.0,1.0
car,i,1,0.988505747126,0.871794871795
car,i,1,0.980842911877,0.871794871795
car,i,1,0.911877394636,0.846153846154
car,i,1,0.835249042146,0.794871794872
car,i,1,0.770114942529,0.717948717949
car,i,1,0.716475095785,0.641025641026
car,i,1,0.616858237548,0.641025641026
car,i,1,0.555555555556,0.538461538462
car,i,1,0.498084291188,0.435897435897
car,i,1,0.402298850575,0.358974358974
car,i,1,0.32183908046,0.307692307692
car,i,1,0.245210727969,0.153846153846
car,g,0,1.0,1.0
car,g,0,0.820512820513,0.858237547893
car,g,0,0.820512820513,0.854406130268
car,g,0,0.769230769231,0.83908045977
