car,i,0.89
car,g,0.89
# 300 without replacement,,
car,i,0.91
car,g,0.913333333
# 600 without replacement,,
car,i,0.905
car,g,0.911666667
# 900 without replacement,,
car,i,0.883333333
car,g,0.883333333
# 1200 without replacement,,
car,i,0.874
car,g,0.874
# 1500 without replacement,,
car,i,0.889444444
car,g,0.890555556
# 1800 without replacement,,
car,i,0.857222222
car,g,0.857222222
