name, method, class, x, y
car,g,1,0.187739463602,0.307692307692
car,g,1,0.157088122605,0.307692307692
car,g,1,0.149425287356,0.282051282051
car,g,1,0.141762452107,0.282051282051
car,g,1,0.134099616858,0.25641025641
car,g,1,0.122605363985,0.25641025641
car,g,1,0.0842911877395,0.153846153846
car,g,1,0.0689655172414,0.153846153846
car,g,1,0.0268199233716,0.0769230769231
car,g,1,0.0114942528736,0.0769230769231
car,g,1,0.0114942528736,0.025641025641
