0.000000000000000000e+00,0.000000000000000000e+00,8.236633663366336178e-01,1.163366336633663289e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.324257425742573879e-01,1.175742574257425677e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.973762376237624183e-01,1.126237623762376266e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.762376237623762387e-01,1.237623762376237613e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.674752475247524686e-01,1.225247524752475226e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.061386138613861885e-01,1.138613861386138654e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.674752475247524686e-01,1.225247524752475226e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.499504950495049282e-01,1.200495049504950451e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.324257425742573879e-01,1.175742574257425677e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.236633663366336178e-01,1.163366336633663289e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.149009900990098476e-01,1.150990099009900902e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.886138613861386482e-01,1.113861386138613879e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.587128712871286984e-01,1.212871287128712838e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.973762376237624183e-01,1.126237623762376266e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.411881188118811581e-01,1.188118811881188064e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.236633663366336178e-01,1.163366336633663289e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.674752475247524686e-01,1.225247524752475226e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.236633663366336178e-01,1.163366336633663289e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.499504950495049282e-01,1.200495049504950451e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.762376237623762387e-01,1.237623762376237613e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.149009900990098476e-01,1.150990099009900902e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.886138613861386482e-01,1.113861386138613879e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.411881188118811581e-01,1.188118811881188064e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.411881188118811581e-01,1.188118811881188064e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.674752475247524686e-01,1.225247524752475226e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.762376237623762387e-01,1.237623762376237613e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.674752475247524686e-01,1.225247524752475226e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.411881188118811581e-01,1.188118811881188064e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.973762376237624183e-01,1.126237623762376266e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.587128712871286984e-01,1.212871287128712838e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.799492385786802817e-01,1.033840947546531275e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.161167512690356229e-01,1.088832487309644714e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.016497461928934420e-01,1.066835871404399338e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.016497461928934420e-01,1.066835871404399338e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.088832487309645325e-01,1.077834179357022026e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.088832487309645325e-01,1.077834179357022026e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.016497461928934420e-01,1.066835871404399338e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.016497461928934420e-01,1.066835871404399338e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.871827411167513722e-01,1.044839255499153963e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.871827411167513722e-01,1.044839255499153963e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.016497461928934420e-01,1.066835871404399338e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.582487309644671214e-01,1.000846023688663350e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.233502538071067134e-01,1.099830795262267402e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.088832487309645325e-01,1.077834179357022026e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.233502538071067134e-01,1.099830795262267402e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.799492385786802817e-01,1.033840947546531275e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.233502538071067134e-01,1.099830795262267402e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.582487309644671214e-01,1.000846023688663350e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.088832487309645325e-01,1.077834179357022026e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.088832487309645325e-01,1.077834179357022026e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.727157360406091913e-01,1.022842639593908587e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.099999999999999978e-01,4.649999999999999689e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.799492385786802817e-01,1.033840947546531275e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.161167512690356229e-01,1.088832487309644714e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.088832487309645325e-01,1.077834179357022026e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.944162436548224626e-01,1.055837563451776651e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.727157360406091913e-01,1.022842639593908587e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.944162436548224626e-01,1.055837563451776651e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.582487309644671214e-01,1.000846023688663350e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.944162436548224626e-01,1.055837563451776651e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.241089108910890637e-01,1.058910891089108880e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.772772277227722793e-01,1.127227722772277257e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.975247524752475670e-01,1.024752475247524830e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.241089108910890637e-01,1.058910891089108880e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.418316831683168022e-01,1.081683168316831672e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.152475247524753055e-01,1.047524752475247622e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.595544554455445407e-01,1.104455445544554465e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.684158415841584100e-01,1.115841584158415861e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.152475247524753055e-01,1.047524752475247622e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.418316831683168022e-01,1.081683168316831672e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.241089108910890637e-01,1.058910891089108880e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.063861386138614362e-01,1.036138613861386226e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.975247524752475670e-01,1.024752475247524830e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.684158415841584100e-01,1.115841584158415861e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.241089108910890637e-01,1.058910891089108880e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.063861386138614362e-01,1.036138613861386226e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.152475247524753055e-01,1.047524752475247622e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.506930693069306715e-01,1.093069306930693069e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.684158415841584100e-01,1.115841584158415861e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.684158415841584100e-01,1.115841584158415861e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.418316831683168022e-01,1.081683168316831672e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.329702970297029330e-01,1.070297029702970276e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.063861386138614362e-01,1.036138613861386226e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.975247524752475670e-01,1.024752475247524830e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.861386138613861485e-01,1.138613861386138654e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.063861386138614362e-01,1.036138613861386226e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.975247524752475670e-01,1.024752475247524830e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.772772277227722793e-01,1.127227722772277257e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.861386138613861485e-01,1.138613861386138654e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.975247524752475670e-01,1.024752475247524830e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.841584158415841888e-01,1.158415841584158473e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.841584158415841888e-01,1.158415841584158473e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.841584158415841888e-01,1.158415841584158473e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.538613861386138426e-01,1.261386138613861396e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.277227722772276808e-01,1.222772277227722748e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.190099009900989602e-01,1.209900990099009865e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.364356435643564014e-01,1.235643564356435631e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.015841584158416300e-01,1.184158415841584239e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.538613861386138426e-01,1.261386138613861396e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.625742574257425632e-01,1.274257425742574279e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.451485148514851220e-01,1.248514851485148514e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.364356435643564014e-01,1.235643564356435631e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.451485148514851220e-01,1.248514851485148514e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.928712871287129094e-01,1.171287128712871356e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.928712871287129094e-01,1.171287128712871356e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.277227722772276808e-01,1.222772277227722748e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.625742574257425632e-01,1.274257425742574279e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.015841584158416300e-01,1.184158415841584239e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.625742574257425632e-01,1.274257425742574279e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.538613861386138426e-01,1.261386138613861396e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.538613861386138426e-01,1.261386138613861396e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.451485148514851220e-01,1.248514851485148514e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.451485148514851220e-01,1.248514851485148514e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.625742574257425632e-01,1.274257425742574279e-01
