name, method, class, x, y
car,g,0,0.494880546075,0.477106834771
car,g,0,0.484641638225,0.468480424685
car,g,0,0.464163822526,0.449236894492
car,g,0,0.460750853242,0.443928334439
car,g,0,0.450511945392,0.43397478434
car,g,0,0.447098976109,0.42402123424
car,g,0,0.42662116041,0.410086264101
car,g,0,0.412969283276,0.402786994028
car,g,0,0.399317406143,0.384870603849
car,g,0,0.392491467577,0.373589913736
car,g,0,0.372013651877,0.35899137359
car,g,0,0.365187713311,0.34903782349
car,g,0,0.358361774744,0.343065693431
car,g,0,0.344709897611,0.335766423358
car,g,0,0.324232081911,0.328467153285
car,g,0,0.320819112628,0.319840743198
car,g,0,0.317406143345,0.297942932979
car,g,0,0.307167235495,0.288652952887
car,g,0,0.293515358362,0.275381552754
car,g,0,0.283276450512,0.264100862641
car,g,0,0.273037542662,0.256138022561
car,g,0,0.262798634812,0.249502322495
car,g,0,0.252559726962,0.240875912409
car,g,0,0.235494880546,0.232249502322
car,g,0,0.215017064846,0.219641672196
car,g,0,0.201365187713,0.211678832117
car,g,0,0.180887372014,0.191771731918
car,g,0,0.160409556314,0.184472461845
car,g,0,0.150170648464,0.174518911745
car,g,0,0.139931740614,0.165892501659
car,g,0,0.133105802048,0.156602521566
car,g,0,0.122866894198,0.14200398142
car,g,0,0.109215017065,0.118779031188
car,g,0,0.102389078498,0.109489051095
car,g,0,0.098976109215,0.0822826808228
car,g,0,0.0955631399317,0.0723291307233
car,g,0,0.0853242320819,0.0670205706702
car,g,0,0.0819112627986,0.0557398805574
car,g,0,0.0716723549488,0.0484406104844
car,g,0,0.061433447099,0.0398142003981
car,g,0,0.0307167235495,0.0205706702057
car,g,0,0.0170648464164,0.014598540146
car,g,0,0.00341296928328,0.00597213005972
car,g,1,1.0,1.0
car,g,1,0.979429329794,0.986348122867
car,g,1,0.970802919708,0.976109215017
car,g,1,0.962176509622,0.965870307167
car,g,1,0.950232249502,0.959044368601
car,g,1,0.932315859323,0.938566552901
car,g,1,0.92103516921,0.931740614334
car,g,1,0.911081619111,0.918088737201
car,g,1,0.898473788985,0.901023890785
car,g,1,0.883875248839,0.894197952218
car,g,1,0.873258128733,0.894197952218
car,g,1,0.86396814864,0.887372013652
car,g,1,0.85600530856,0.880546075085
car,g,1,0.837425348374,0.860068259386
car,g,1,0.830126078301,0.856655290102
car,g,1,0.824817518248,0.839590443686
car,g,1,0.804910418049,0.82252559727
car,g,1,0.794293297943,0.81228668942
car,g,1,0.782349037823,0.805460750853
car,g,1,0.771731917717,0.80204778157
car,g,1,0.761778367618,0.795221843003
car,g,1,0.741871267419,0.78156996587
car,g,1,0.727272727273,0.778156996587
car,g,1,0.709356337094,0.767918088737
car,g,1,0.704711347047,0.754266211604
car,g,1,0.694757796948,0.750853242321
car,g,1,0.685467816855,0.740614334471
car,g,1,0.677504976775,0.737201365188
car,g,1,0.670205706702,0.726962457338
car,g,1,0.650298606503,0.723549488055
car,g,1,0.642335766423,0.716723549488
car,g,1,0.623755806238,0.699658703072
car,g,1,0.610484406105,0.696245733788
car,g,1,0.603185136032,0.686006825939
car,g,1,0.594558725946,0.682593856655
car,g,1,0.587923025879,0.668941979522
car,g,1,0.58195089582,0.648464163823
car,g,1,0.566688785667,0.621160409556
car,g,1,0.558062375581,0.61433447099
car,g,1,0.537491705375,0.590443686007
car,g,1,0.528201725282,0.569965870307
car,g,1,0.519575315196,0.552901023891
car,g,1,0.50895819509,0.542662116041
car,g,1,0.503649635036,0.535836177474
car,g,1,0.490378234904,0.529010238908
car,g,1,0.477106834771,0.494880546075
car,g,1,0.468480424685,0.484641638225
car,g,1,0.449236894492,0.464163822526
car,g,1,0.443928334439,0.460750853242
car,g,1,0.43397478434,0.450511945392
car,g,1,0.42402123424,0.447098976109
car,g,1,0.410086264101,0.42662116041
car,g,1,0.402786994028,0.412969283276
car,g,1,0.384870603849,0.399317406143
car,g,1,0.373589913736,0.392491467577
car,g,1,0.35899137359,0.372013651877
car,g,1,0.34903782349,0.365187713311
car,g,1,0.343065693431,0.358361774744
car,g,1,0.335766423358,0.344709897611
car,g,1,0.328467153285,0.324232081911
car,g,1,0.319840743198,0.320819112628
car,g,1,0.297942932979,0.317406143345
car,g,1,0.288652952887,0.307167235495
car,g,1,0.275381552754,0.293515358362
car,g,1,0.264100862641,0.283276450512
car,g,1,0.256138022561,0.273037542662
car,g,1,0.249502322495,0.262798634812
car,g,1,0.240875912409,0.252559726962
car,g,1,0.232249502322,0.235494880546
car,g,1,0.219641672196,0.215017064846
car,g,1,0.211678832117,0.201365187713
car,g,1,0.191771731918,0.180887372014
car,g,1,0.184472461845,0.160409556314
car,g,1,0.174518911745,0.150170648464
car,g,1,0.165892501659,0.139931740614
car,g,1,0.156602521566,0.133105802048
car,g,1,0.14200398142,0.122866894198
car,g,1,0.118779031188,0.109215017065
car,g,1,0.109489051095,0.102389078498
car,g,1,0.0822826808228,0.098976109215
car,g,1,0.0723291307233,0.0955631399317
car,g,1,0.0670205706702,0.0853242320819
car,g,1,0.0557398805574,0.0819112627986
car,g,1,0.0484406104844,0.0716723549488
car,g,1,0.0398142003981,0.061433447099
car,g,1,0.0205706702057,0.0307167235495
car,g,1,0.014598540146,0.0170648464164
car,g,1,0.00597213005972,0.00341296928328
